meeting_id,meeting_date,announcement_timestamp,scheduled,emergency,target_before,target_after,target_after_asof,raw_change_bps,surprise_bps,surprise_orth_bps,surprise_source,date_validated_official,official_source,official_release_title,hf_tnote02_bps,hf_tnote10_bps,hf_tbond_bps
FOMC19940706,1994-07-06,1994-07-06 14:18:00,True,False,4.25,4.25,1994-07-11,0.0,1.006941963849252,-1.498632751369259,BauerSwanson2023_MPS_FRBSF,False,unmatched,,0.8054732161761592,1.4872191011235956,1.7835704221274296
FOMC19940816,1994-08-16,1994-08-16 13:18:00,True,False,4.25,4.75,1994-08-21,50.0,3.2383482879310317,0.5024376895865865,BauerSwanson2023_MPS_FRBSF,False,unmatched,,-1.125866723124967,-3.7664809786412117,-5.053843510138618
FOMC19940927,1994-09-27,1994-09-27 14:18:00,True,False,4.75,4.75,1994-10-02,0.0,-0.4705741326613156,-2.131124704008059,BauerSwanson2023_MPS_FRBSF,False,unmatched,,0.4866080880796104,2.8208382693067073,3.858200789401696
FOMC19941115,1994-11-15,1994-11-15 14:20:00,True,False,4.75,5.5,1994-11-20,75.0,4.607161617574634,3.301831652603948,BauerSwanson2023_MPS_FRBSF,False,unmatched,,0.8158758737555604,-0.8832449253836906,-1.5742513030419034
FOMC19941220,1994-12-20,1994-12-20 14:17:00,True,False,5.5,5.5,1994-12-25,0.0,0.6690741983437654,-2.867879827012736,BauerSwanson2023_MPS_FRBSF,False,unmatched,,0.8264830508474578,1.5435663555624586,0.9128010164001202
FOMC19950201,1995-02-01,1995-02-01 14:15:00,True,False,5.5,6.0,1995-02-06,50.0,6.4620347567325975,3.8467690611180667,BauerSwanson2023_MPS_FRBSF,False,unmatched,,4.916159101742492,2.164941183108127,2.379245027736436
FOMC19950328,1995-03-28,1995-03-28 14:15:00,True,False,6.0,6.0,1995-04-02,0.0,3.2618657341101733,0.2988777209888473,BauerSwanson2023_MPS_FRBSF,False,unmatched,,1.6233786860077295,1.4677690582959642,1.4318164465144687
FOMC19950523,1995-05-23,1995-05-23 14:15:00,True,False,6.0,6.0,1995-05-28,0.0,0.2275735544053733,-0.5929147897029269,BauerSwanson2023_MPS_FRBSF,False,unmatched,,0.802064038105319,0.6008474576271187,0.26286877474764375
FOMC19950706,1995-07-06,1995-07-06 14:15:00,True,False,6.0,5.75,1995-07-11,-25.0,-24.48543245074993,-23.45539180369616,BauerSwanson2023_MPS_FRBSF,False,unmatched,,-20.308449288397444,-14.257693795237305,-10.507620239062742
FOMC19950822,1995-08-22,1995-08-22 14:15:00,True,False,5.75,5.75,1995-08-27,0.0,6.419092109463781,6.040429125352413,BauerSwanson2023_MPS_FRBSF,False,unmatched,,3.3658110611272822,2.007646854362183,2.5060990371901593
FOMC19950926,1995-09-26,1995-09-26 14:15:00,True,False,5.75,5.75,1995-10-01,0.0,7.646694459415931,6.097726410150092,BauerSwanson2023_MPS_FRBSF,False,unmatched,,4.793035931629359,3.3593500894181583,2.5465638161593263
FOMC19951115,1995-11-15,1995-11-15 14:15:00,True,False,5.75,5.75,1995-11-20,0.0,4.46677657241253,3.203722531022018,BauerSwanson2023_MPS_FRBSF,False,unmatched,,2.9354002433733664,1.7367476532302597,0.9682572821262265
FOMC19951219,1995-12-19,1995-12-19 14:15:00,True,False,5.75,5.5,1995-12-24,-25.0,-2.822508808815355,-3.5691139258684825,BauerSwanson2023_MPS_FRBSF,False,unmatched,,-3.955880019044596,-2.095782800441014,-1.5451771333646311
FOMC19960131,1996-01-31,1996-01-31 14:15:00,True,False,5.5,5.25,1996-02-05,-25.0,-3.0270952188415223,-3.902427233180614,BauerSwanson2023_MPS_FRBSF,False,unmatched,,-4.2412735350116355,-1.4953745642208132,-0.4634356257228155
FOMC19960326,1996-03-26,1996-03-26 11:39:00,True,False,5.25,5.25,1996-03-31,0.0,3.644589399573608,-0.7509404239042048,BauerSwanson2023_MPS_FRBSF,False,unmatched,,2.0722789565585478,1.1865384082277604,1.1546302360548675
FOMC19960521,1996-05-21,1996-05-21 14:15:00,True,False,5.25,5.25,1996-05-26,0.0,2.330649548981578,1.805008748513987,BauerSwanson2023_MPS_FRBSF,False,unmatched,,0.8006456392887384,2.2198407838334355,1.5930219534050178
FOMC19960703,1996-07-03,1996-07-03 14:15:00,True,False,5.25,5.25,1996-07-08,0.0,-2.1676113771438796,-3.917004587457271,BauerSwanson2023_MPS_FRBSF,False,unmatched,,-2.4137511247552004,-0.406734091162376,0.5354653010111583
FOMC19960820,1996-08-20,1996-08-20 14:15:00,True,False,5.25,5.25,1996-08-25,0.0,1.161356076244262,0.9626502648373707,BauerSwanson2023_MPS_FRBSF,False,unmatched,,0.0,0.7994388343311155,1.4395965674802185
FOMC19960924,1996-09-24,1996-09-24 14:15:00,True,False,5.25,5.25,1996-09-29,0.0,-7.5589047861226,-8.734424675921462,BauerSwanson2023_MPS_FRBSF,False,unmatched,,-5.7914792273088125,-2.6494404259174087,-1.2139210267459835
FOMC19961113,1996-11-13,1996-11-13 14:15:00,True,False,5.25,5.25,1996-11-18,0.0,-1.052335937888039,-2.657345155016257,BauerSwanson2023_MPS_FRBSF,False,unmatched,,-1.8314725646859622,-1.7620035976200359,-2.3727199472566114
FOMC19961217,1996-12-17,1996-12-17 14:15:00,True,False,5.25,5.25,1996-12-22,0.0,0.8603348503010144,-0.0592175766584567,BauerSwanson2023_MPS_FRBSF,False,unmatched,,0.5,0.9931770905560948,0.2565303150404631
FOMC19970205,1997-02-05,1997-02-05 14:15:00,True,False,5.25,5.25,1997-02-10,0.0,1.4973574788892652,-1.7805139842584499,BauerSwanson2023_MPS_FRBSF,False,unmatched,,2.237021749484045,1.9846269112301247,2.8325196034916407
FOMC19970325,1997-03-25,1997-03-25 14:15:00,True,False,5.25,5.5,1997-03-30,25.0,7.5718521201947855,4.85711891891408,BauerSwanson2023_MPS_FRBSF,False,unmatched,,7.257859637980311,4.900234414243456,4.956641444411148
FOMC19970520,1997-05-20,1997-05-20 14:15:00,True,False,5.5,5.5,1997-05-25,0.0,-5.3375915989541864,-6.521447085547605,BauerSwanson2023_MPS_FRBSF,False,unmatched,,-4.502461229026624,-1.622314130147192,-0.1326408831536941
FOMC19970702,1997-07-02,1997-07-02 14:15:00,True,False,5.5,5.5,1997-07-07,0.0,0.8298500569219396,0.28099451020596833,BauerSwanson2023_MPS_FRBSF,False,unmatched,,-1.60375760783276,-0.600839226910839,-0.6451639745924905
FOMC19970819,1997-08-19,1997-08-19 14:15:00,True,False,5.5,5.5,1997-08-24,0.0,1.271669295291974,0.1658422326710183,BauerSwanson2023_MPS_FRBSF,False,unmatched,,0.7982855328606202,1.1836878941168318,2.007522935779816
FOMC19970930,1997-09-30,1997-09-30 14:15:00,True,False,5.5,5.5,1997-10-05,0.0,0.41826680578054337,-0.9710233662765286,BauerSwanson2023_MPS_FRBSF,False,unmatched,,0.0,0.589403423253753,0.7427759399045931
FOMC19971112,1997-11-12,1997-11-12 14:15:00,True,False,5.5,5.5,1997-11-17,0.0,-2.121557695681997,-3.268107261037935,BauerSwanson2023_MPS_FRBSF,False,unmatched,,-2.550452404889148,-1.9391955356649535,-1.7982428360734355
FOMC19971216,1997-12-16,1997-12-16 14:15:00,True,False,5.5,5.5,1997-12-21,0.0,0.2389822905700398,-2.196198044873401,BauerSwanson2023_MPS_FRBSF,False,unmatched,,-0.7963384306047939,-0.3849856559638089,-0.7019064903327823
FOMC19980204,1998-02-04,1998-02-04 14:12:00,True,False,5.5,5.5,1998-02-09,0.0,2.790705192919181,1.262962911887575,BauerSwanson2023_MPS_FRBSF,True,meeting,,1.8989049357244885,0.5678944399345065,0.3444981213097155
FOMC19980331,1998-03-31,1998-03-31 14:15:00,True,False,5.5,5.5,1998-04-05,0.0,0.9423558842528426,-0.8018462366565041,BauerSwanson2023_MPS_FRBSF,True,meeting,,0.0,0.0,0.23362655333219517
FOMC19980519,1998-05-19,1998-05-19 14:15:00,True,False,5.5,5.5,1998-05-24,0.0,-0.7723111263776302,-1.248512566239917,BauerSwanson2023_MPS_FRBSF,True,meeting,,-1.59005291005291,-0.9583206948848751,-0.5823133772146443
FOMC19980701,1998-07-01,1998-07-01 14:15:00,True,False,5.5,5.5,1998-07-06,0.0,1.298203402831142,0.8887905954196067,BauerSwanson2023_MPS_FRBSF,True,meeting,,0.0,0.18840141338869565,0.22464167585446526
FOMC19980818,1998-08-18,1998-08-18 14:15:00,True,False,5.5,5.5,1998-08-23,0.0,0.8976631070062496,1.8220871483576269,BauerSwanson2023_MPS_FRBSF,True,meeting,,0.0,0.18752060213163388,0.1118855042483109
FOMC19980929,1998-09-29,1998-09-29 14:15:00,True,False,5.5,5.25,1998-10-04,-25.0,3.040011160420444,4.702237055310335,BauerSwanson2023_MPS_FRBSF,True,statement,,0.3118073181049069,0.0,-0.6304944935169118
FOMC19981015,1998-10-15,1998-10-15 15:15:00,False,True,5.25,5.0,1998-10-20,-25.0,-27.6120491104476,-23.947252526519648,BauerSwanson2023_MPS_FRBSF,True,statement,,-20.92682668922491,-10.39326606652343,-4.766960464241012
FOMC19981117,1998-11-17,1998-11-17 14:15:00,True,False,5.0,4.75,1998-11-22,-25.0,-1.477660211274323,-1.389520140948844,BauerSwanson2023_MPS_FRBSF,True,statement,,1.8754627181385515,-0.8972435521488291,-0.7550927025861689
FOMC19981222,1998-12-22,1998-12-22 14:15:00,True,False,4.75,4.75,1998-12-27,0.0,1.043048994136227,0.5196052538637874,BauerSwanson2023_MPS_FRBSF,True,meeting,,0.3123479640401904,0.0,-0.32215342730426383
FOMC19990203,1999-02-03,1999-02-03 14:12:00,True,False,4.75,4.75,1999-02-08,0.0,1.145616117871161,-0.7983637841084823,BauerSwanson2023_MPS_FRBSF,True,meeting,,1.880685424159086,1.2659193927147616,0.9863572905437644
FOMC19990330,1999-03-30,1999-03-30 14:12:00,True,False,4.75,4.75,1999-04-04,0.0,-1.7191275920822968,-3.707533451128145,BauerSwanson2023_MPS_FRBSF,True,meeting,,-3.1516978736908916,-0.7473893653516296,0.0
FOMC19990518,1999-05-18,1999-05-18 14:11:00,True,False,4.75,4.75,1999-05-23,0.0,12.43420397592432,10.97715007229528,BauerSwanson2023_MPS_FRBSF,True,statement,,11.00782985927415,9.379765860923042,7.822459990025843
FOMC19990630,1999-06-30,1999-06-30 14:15:00,True,False,4.75,5.0,1999-07-05,25.0,-10.06640187284778,-9.625191255492853,BauerSwanson2023_MPS_FRBSF,True,statement,,-11.23968253968254,-7.43290677427379,-4.8204108802100905
FOMC19990824,1999-08-24,1999-08-24 14:15:00,True,False,5.0,5.25,1999-08-29,25.0,0.6897206258516997,-2.214631910981931,BauerSwanson2023_MPS_FRBSF,True,statement,,0.0,-1.1701603982300885,-0.6177005049721032
FOMC19991005,1999-10-05,1999-10-05 14:12:00,True,False,5.25,5.25,1999-10-10,0.0,9.053372896903209,8.504634970915092,BauerSwanson2023_MPS_FRBSF,True,statement,,8.78340477324443,5.438727938727938,5.353947574948988
FOMC19991116,1999-11-16,1999-11-16 14:15:00,True,False,5.25,5.5,1999-11-21,25.0,7.821227977211874,5.696663791237466,BauerSwanson2023_MPS_FRBSF,True,statement,,6.705826321638356,3.7184545316112247,3.110007968273449
FOMC19991221,1999-12-21,1999-12-21 14:15:00,True,False,5.5,5.5,1999-12-26,0.0,4.433351815130681,2.001160415368828,BauerSwanson2023_MPS_FRBSF,True,statement,,4.99100195839729,4.274180100055587,4.280755809636944
FOMC20000202,2000-02-02,2000-02-02 14:15:00,True,False,5.5,5.75,2000-02-07,25.0,1.088644403369438,-2.418573121141394,BauerSwanson2023_MPS_FRBSF,True,statement,,3.3110890468227425,4.320139053488188,0.8645483509859642
FOMC20000321,2000-03-21,2000-03-21 14:15:00,True,False,5.75,6.0,2000-03-26,25.0,0.48736302421999955,0.2724860616207213,BauerSwanson2023_MPS_FRBSF,True,statement,,1.6508699514081195,-0.31659543225738784,-0.9639373236803644
FOMC20000516,2000-05-16,2000-05-16 14:15:00,True,False,6.0,6.5,2000-05-21,50.0,6.537228121281524,4.302359548061229,BauerSwanson2023_MPS_FRBSF,True,statement,,4.149934674679906,2.8954949029924366,-0.28340650294965014
FOMC20000628,2000-06-28,2000-06-28 14:15:00,True,False,6.5,6.5,2000-07-03,0.0,-2.189004964918144,-2.4633016817305493,BauerSwanson2023_MPS_FRBSF,True,statement,,-3.712404639983279,-1.150527350147396,-1.1025250419138235
FOMC20000822,2000-08-22,2000-08-22 14:15:00,True,False,6.5,6.5,2000-08-27,0.0,2.374059157873025,2.57362585682958,BauerSwanson2023_MPS_FRBSF,True,statement,,0.32824451410658306,0.716326503963124,0.9200763018798161
FOMC20001003,2000-10-03,2000-10-03 14:12:00,True,False,6.5,6.5,2000-10-08,0.0,5.305644536045862,5.451151154396332,BauerSwanson2023_MPS_FRBSF,True,statement,,4.57242856396594,3.3656205942248447,1.3517037037037039
FOMC20001115,2000-11-15,2000-11-15 14:12:00,True,False,6.5,6.5,2000-11-20,0.0,1.4257806071786001,1.774243394402763,BauerSwanson2023_MPS_FRBSF,True,statement,,-0.6521103217718346,-1.0056389753473896,-1.9611871954645712
FOMC20001219,2000-12-19,2000-12-19 14:15:00,True,False,6.5,6.5,2000-12-24,0.0,3.148683377843785,4.88416513963931,BauerSwanson2023_MPS_FRBSF,True,statement,,2.416858157509923,2.131980353278125,2.4795042976861157
FOMC20010103,2001-01-03,2001-01-03 13:13:00,False,True,6.5,6.0,2001-01-08,-50.0,-12.658904325223281,-10.29449265679224,BauerSwanson2023_MPS_FRBSF,True,statement,,2.400845864661654,5.44728393143804,7.3336808227224966
FOMC20010131,2001-01-31,2001-01-31 14:15:00,True,False,6.0,5.5,2001-02-05,-50.0,-0.23354784423020158,0.8940595211028992,BauerSwanson2023_MPS_FRBSF,True,statement,,0.39907069019525954,1.1548621621971256,0.6231765202912598
FOMC20010320,2001-03-20,2001-03-20 14:15:00,True,False,5.5,5.0,2001-03-25,-50.0,-6.603207423940997,-2.783229760568815,BauerSwanson2023_MPS_FRBSF,True,statement,,-4.521114997128986,-1.8931293771684312,-1.450409896663326
FOMC20010418,2001-04-18,2001-04-18 10:54:00,False,True,5.0,4.5,2001-04-23,-50.0,-28.25319946005803,-23.19531062846787,BauerSwanson2023_MPS_FRBSF,True,statement,,-13.838805658506029,-2.138374545501598,0.7734613523749145
FOMC20010515,2001-05-15,2001-05-15 14:15:00,True,False,4.5,4.0,2001-05-20,-50.0,-12.92980842008815,-7.49868528025014,BauerSwanson2023_MPS_FRBSF,True,statement,,-10.002088118605137,-3.2410990209572286,0.6619403677071829
FOMC20010627,2001-06-27,2001-06-27 14:12:00,True,False,4.0,3.75,2001-07-02,-25.0,8.620108012999529,11.01178921009752,BauerSwanson2023_MPS_FRBSF,True,statement,,5.148024427162168,1.067949465500486,0.38405700363781997
FOMC20010821,2001-08-21,2001-08-21 14:15:00,True,False,3.75,3.5,2001-08-26,-25.0,-2.763526133477282,0.05336594537936959,BauerSwanson2023_MPS_FRBSF,True,statement,,-3.1455560774489846,-0.18942640301512725,-0.12325508400376653
FOMC20010917,2001-09-17,2001-09-17 08:20:00,False,True,3.5,3.0,2001-09-22,-50.0,,,unavailable,True,statement,,-29.56698664440735,-12.45088339222615,2.187852027265925
FOMC20011002,2001-10-02,2001-10-02 14:15:00,True,False,3.0,2.5,2001-10-07,-50.0,-5.415452480987873,-0.3373737071128147,BauerSwanson2023_MPS_FRBSF,True,statement,,-4.647694073455759,0.5516381537512371,1.5658740201475736
FOMC20011106,2001-11-06,2001-11-06 14:20:00,True,False,2.5,2.0,2001-11-11,-50.0,-15.31780670932776,-9.235068069572382,BauerSwanson2023_MPS_FRBSF,True,statement,,-9.990089714166492,-3.4138841196217613,0.3442568363261295
FOMC20011211,2001-12-11,2001-12-11 14:15:00,True,False,2.0,1.75,2001-12-16,-25.0,-6.1780847702886295,-0.1627546700758167,BauerSwanson2023_MPS_FRBSF,True,statement,,-7.418614357262104,-3.9448047753171913,-2.586948712164883
FOMC20020130,2002-01-30,2002-01-30 14:15:00,True,False,1.75,1.75,2002-02-04,0.0,3.655570412953225,5.326018565346504,BauerSwanson2023_MPS_FRBSF,True,statement,,-1.5542627569654597,-0.66423451927423,-0.5032152470838457
FOMC20020319,2002-03-19,2002-03-19 14:15:00,True,False,1.75,1.75,2002-03-24,0.0,-6.075416465779229,-7.426141032450022,BauerSwanson2023_MPS_FRBSF,True,statement,,-5.838334290038094,-3.633819604591506,-2.113775420279151
FOMC20020507,2002-05-07,2002-05-07 14:15:00,True,False,1.75,1.75,2002-05-12,0.0,-3.636059712963961,-3.013563213181957,BauerSwanson2023_MPS_FRBSF,True,statement,,-2.3344464155274967,-1.6216705222482135,-1.5202877074973777
FOMC20020626,2002-06-26,2002-06-26 14:15:00,True,False,1.75,1.75,2002-07-01,0.0,2.088668761949472,4.818044197313411,BauerSwanson2023_MPS_FRBSF,True,statement,,0.30972874282733437,1.022743663713167,-0.12378705083623118
FOMC20020813,2002-08-13,2002-08-13 14:15:00,True,False,1.75,1.75,2002-08-18,0.0,-11.0570643596229,-7.62752976072731,BauerSwanson2023_MPS_FRBSF,True,statement,,-9.151499348109517,-4.771013826062511,-3.588204232503351
FOMC20020924,2002-09-24,2002-09-24 14:15:00,True,False,1.75,1.75,2002-09-29,0.0,-0.3916403914003574,0.7828838628495975,BauerSwanson2023_MPS_FRBSF,True,statement,,-1.9779944725452365,-1.2911156972152156,-0.5471922194225552
FOMC20021106,2002-11-06,2002-11-06 14:15:00,True,False,1.75,1.25,2002-11-11,-50.0,-7.464308822348688,-8.67633582791446,BauerSwanson2023_MPS_FRBSF,True,statement,,-8.646295040934454,-5.503530523385727,-4.954784984711471
FOMC20021210,2002-12-10,2002-12-10 14:15:00,True,False,1.25,1.25,2002-12-15,0.0,2.948884165343439,4.413351536448255,BauerSwanson2023_MPS_FRBSF,True,statement,,1.5258382437294675,0.885678905172854,0.8052117316581531
FOMC20030129,2003-01-29,2003-01-29 14:15:00,True,False,1.25,1.25,2003-02-03,0.0,5.99567239937267,6.561707770620936,BauerSwanson2023_MPS_FRBSF,True,statement,,4.547843771184231,3.859465396355092,4.213529130501731
FOMC20030318,2003-03-18,2003-03-18 14:15:00,True,False,1.25,1.25,2003-03-23,0.0,0.7696581798737435,3.9202536884542156,BauerSwanson2023_MPS_FRBSF,True,statement,,-1.3668265721138806,-1.7431800517309481,-0.8956461533507228
FOMC20030506,2003-05-06,2003-05-06 14:15:00,True,False,1.25,1.25,2003-05-11,0.0,-8.542451558506801,-8.544372192909455,BauerSwanson2023_MPS_FRBSF,True,statement,,-8.76016684045881,-4.582155319528285,-2.7502546457817028
FOMC20030625,2003-06-25,2003-06-25 14:15:00,True,False,1.25,1.0,2003-06-30,-25.0,14.542731137118132,13.551522114904971,BauerSwanson2023_MPS_FRBSF,True,statement,,8.191533729538108,3.163724955271606,0.8267838307254284
FOMC20030812,2003-08-12,2003-08-12 14:15:00,True,False,1.0,1.0,2003-08-17,0.0,-3.056888727764746,-2.116740475956509,BauerSwanson2023_MPS_FRBSF,True,statement,,-5.120502659297111,-3.1208487439050923,-1.7947413757742319
FOMC20030916,2003-09-16,2003-09-16 14:15:00,True,False,1.0,1.0,2003-09-21,0.0,0.44016585220000004,2.429243156557589,BauerSwanson2023_MPS_FRBSF,True,statement,,-1.1379040667361835,-0.8028097062579821,-0.7143242051633762
FOMC20031028,2003-10-28,2003-10-28 14:15:00,True,False,1.0,1.0,2003-11-02,0.0,-8.265420806491734,-10.70057137341867,BauerSwanson2023_MPS_FRBSF,True,statement,,-10.635657297804663,-7.448787905894981,-6.083034842070986
FOMC20031209,2003-12-09,2003-12-09 14:15:00,True,False,1.0,1.0,2003-12-14,0.0,4.343873382200487,2.829649394227574,BauerSwanson2023_MPS_FRBSF,True,statement,,5.539737171464331,8.774113493322417,8.098148510333138
FOMC20040128,2004-01-28,2004-01-28 14:15:00,True,False,1.0,1.0,2004-02-02,0.0,15.19061173826187,14.097104960832441,BauerSwanson2023_MPS_FRBSF,True,statement,,20.491709250182502,16.362148546879595,13.800831492789397
FOMC20040316,2004-03-16,2004-03-16 14:15:00,True,False,1.0,1.0,2004-03-21,0.0,-5.649664469607895,-7.324810131363424,BauerSwanson2023_MPS_FRBSF,True,statement,,-7.572613026020754,-6.254572241414347,-4.7496258319268865
FOMC20040504,2004-05-04,2004-05-04 14:15:00,True,False,1.0,1.0,2004-05-09,0.0,0.8122202907740314,-2.642790972825958,BauerSwanson2023_MPS_FRBSF,True,statement,,0.0,0.9984085221074248,2.7599434851895053
FOMC20040630,2004-06-30,2004-06-30 14:15:00,True,False,1.0,1.25,2004-07-05,25.0,-1.248962174258432,-1.321237031367807,BauerSwanson2023_MPS_FRBSF,True,statement,,0.0,2.207041040603591,2.4177622113147357
FOMC20040810,2004-08-10,2004-08-10 14:15:00,True,False,1.25,1.5,2004-08-15,25.0,5.554833528849398,6.959608292299077,BauerSwanson2023_MPS_FRBSF,True,statement,,4.806217724688331,2.0484102196508114,1.0322313445562403
FOMC20040921,2004-09-21,2004-09-21 14:15:00,True,False,1.5,1.75,2004-09-26,25.0,-1.138875058261853,-1.618539541679602,BauerSwanson2023_MPS_FRBSF,True,statement,,-1.5404235343208845,-2.556726817938181,-3.2360580595874717
FOMC20041110,2004-11-10,2004-11-10 14:15:00,True,False,1.75,2.0,2004-11-15,25.0,-2.0739799872934688,-5.981742048004427,BauerSwanson2023_MPS_FRBSF,True,statement,,-3.0945325542570954,-2.586414379352724,-2.831106399164799
FOMC20041214,2004-12-14,2004-12-14 14:15:00,True,False,2.0,2.25,2004-12-19,25.0,-0.4692132284460252,-2.041286251336023,BauerSwanson2023_MPS_FRBSF,True,statement,,-1.1658493322203674,-1.2444969960373258,-1.335641472603565
FOMC20050202,2005-02-02,2005-02-02 14:15:00,True,False,2.25,2.5,2005-02-07,25.0,-1.065143778702685,-2.7025862973392543,BauerSwanson2023_MPS_FRBSF,True,statement,,-1.755009392611146,-1.8700008958394656,-2.2904575624458907
FOMC20050322,2005-03-22,2005-03-22 14:15:00,True,False,2.5,2.75,2005-03-27,25.0,8.966406053744343,6.368093118696994,BauerSwanson2023_MPS_FRBSF,True,statement,,8.073169458796512,9.043414464623583,8.976486860304286
FOMC20050503,2005-05-03,2005-05-03 14:15:00,True,False,2.75,3.0,2005-05-08,25.0,2.857297016585231,1.911392035641188,BauerSwanson2023_MPS_FRBSF,True,statement,,2.551223840091853,0.5386281218365178,0.0
FOMC20050630,2005-06-30,2005-06-30 14:15:00,True,False,3.0,3.25,2005-07-05,25.0,5.958974523589293,5.543219314958431,BauerSwanson2023_MPS_FRBSF,True,statement,,4.317973071704415,0.5280613222612585,-1.1499286054259876
FOMC20050809,2005-08-09,2005-08-09 14:15:00,True,False,3.25,3.5,2005-08-14,25.0,-0.8525514809080582,-3.3920382276034,BauerSwanson2023_MPS_FRBSF,True,statement,,-1.583307234575634,-1.823573207363097,-1.8716624776160156
FOMC20050920,2005-09-20,2005-09-20 14:15:00,True,False,3.5,3.75,2005-09-25,25.0,2.752840085075491,1.317739075710647,BauerSwanson2023_MPS_FRBSF,True,statement,,2.1708857456025887,0.18101205807352733,-2.2873400398549855
FOMC20051101,2005-11-01,2005-11-01 14:15:00,True,False,3.75,4.0,2005-11-06,25.0,1.542314856209553,-0.40037533816321524,BauerSwanson2023_MPS_FRBSF,True,statement,,0.9938919342208301,0.2781453543753057,-0.33873015616281044
FOMC20051213,2005-12-13,2005-12-13 14:15:00,True,False,4.0,4.25,2005-12-18,25.0,-1.892253019246445,-4.093190657354366,BauerSwanson2023_MPS_FRBSF,True,statement,,-2.3875026101482564,-1.577498134280347,-0.7901306381637946
FOMC20060131,2006-01-31,2006-01-31 14:15:00,True,False,4.25,4.5,2006-02-05,25.0,4.173500403379169,2.8060257716862247,BauerSwanson2023_MPS_FRBSF,True,statement,,3.583241973375098,3.1523264045305357,2.5713917151748715
FOMC20060328,2006-03-28,2006-03-28 14:15:00,True,False,4.5,4.75,2006-04-02,25.0,5.946041760497982,4.77093677554792,BauerSwanson2023_MPS_FRBSF,True,statement,,5.596512295723907,4.150074198335377,3.1120719783479767
FOMC20060510,2006-05-10,2006-05-10 14:15:00,True,False,4.75,5.0,2006-05-15,25.0,6.664665647831952,5.323660542294224,BauerSwanson2023_MPS_FRBSF,True,statement,,5.214035820583781,3.747105021413137,2.771277382458793
FOMC20060629,2006-06-29,2006-06-29 14:15:00,True,False,5.0,5.25,2006-07-04,25.0,-3.3348901198297245,-3.017627238828417,BauerSwanson2023_MPS_FRBSF,True,statement,,-4.029453235155883,-1.358195808181559,0.0
FOMC20060808,2006-08-08,2006-08-08 14:15:00,True,False,5.25,5.25,2006-08-13,0.0,-2.471486984785438,-2.5798282835424238,BauerSwanson2023_MPS_FRBSF,True,statement,,-3.4059106098579783,-0.8529521891260281,0.7004297865746744
FOMC20060920,2006-09-20,2006-09-20 14:15:00,True,False,5.25,5.25,2006-09-25,0.0,2.7945467504056807,2.860316722128245,BauerSwanson2023_MPS_FRBSF,True,statement,,1.997702589807853,1.124052786226094,0.34161848304720505
FOMC20061025,2006-10-25,2006-10-25 14:15:00,True,False,5.25,5.25,2006-10-30,0.0,-0.14752893802194642,-0.3963839960290805,BauerSwanson2023_MPS_FRBSF,True,statement,,-0.8009085213032582,-1.413370135816641,-1.4919354838709677
FOMC20061212,2006-12-12,2006-12-12 14:15:00,True,False,5.25,5.25,2006-12-17,0.0,-2.585093460954916,-4.041995585594996,BauerSwanson2023_MPS_FRBSF,True,statement,,-5.17562911141276,-3.042153181420709,-2.537450173588788
FOMC20070131,2007-01-31,2007-01-31 14:15:00,True,False,5.25,5.25,2007-02-05,0.0,-0.06781748705103507,-0.4185234447026401,BauerSwanson2023_MPS_FRBSF,True,statement,,-0.801639515455305,-1.1345704662476932,-1.3872522328503278
FOMC20070321,2007-03-21,2007-03-21 14:15:00,True,False,5.25,5.25,2007-03-26,0.0,-8.95954007185837,-7.334617458600944,BauerSwanson2023_MPS_FRBSF,True,statement,,-8.158183241973376,-4.1619054972205065,-3.4725294241108187
FOMC20070509,2007-05-09,2007-05-09 14:15:00,True,False,5.25,5.25,2007-05-14,0.0,5.027431796450117,4.595318636465364,BauerSwanson2023_MPS_FRBSF,True,statement,,4.19067509006422,2.140345453842884,1.4738248512085508
FOMC20070628,2007-06-28,2007-06-28 14:15:00,True,False,5.25,5.25,2007-07-03,0.0,2.437602927685786,0.8689827703031419,BauerSwanson2023_MPS_FRBSF,True,meeting,,2.204010234452509,0.7677072148410717,0.4794764630050827
FOMC20070807,2007-08-07,2007-08-07 14:15:00,True,False,5.25,5.25,2007-08-09,0.0,-1.0165237605305089,1.247616256392795,BauerSwanson2023_MPS_FRBSF,True,statement,,-3.979378752283999,-0.8415388581002707,-0.11509522880915238
FOMC20070810,2007-08-10,2007-08-10 09:15:00,False,True,5.25,5.25,2007-08-15,0.0,1.287588170299687,3.888509960415445,BauerSwanson2023_MPS_FRBSF,True,statement,,0.3975150091359959,-1.0289894302655322,-0.69800483922214
FOMC20070817,2007-08-17,2007-08-17 08:00:00,False,True,5.25,5.25,2007-08-22,0.0,-2.814747382500353,1.10739003476249,BauerSwanson2023_MPS_FRBSF,True,press_release,Federal Reserve Board discount rate action,-1.780654591011119,1.293589314666598,1.9592500711700358
FOMC20070918,2007-09-18,2007-09-18 14:15:00,True,False,5.25,4.75,2007-09-23,-50.0,-17.27118035008592,-13.52613369036928,BauerSwanson2023_MPS_FRBSF,True,statement,,-11.64309201941646,-1.556354300385109,1.907476695803632
FOMC20071031,2007-10-31,2007-10-31 14:15:00,True,False,4.75,4.5,2007-11-05,-25.0,8.634961976358909,9.125807486711782,BauerSwanson2023_MPS_FRBSF,True,statement,,8.45929018789144,4.458154644205337,3.6792125539553835
